FEATURE_ID	FEATURE_NAME	FEATURE_CLASS	STATE_ALPHA	STATE_NUMERIC	COUNTY_NAME	COUNTY_NUMERIC	PRIMARY_LAT_DMS	PRIM_LONG_DMS	PRIM_LAT_DEC	PRIM_LONG_DEC	SOURCE_LAT_DMS	SOURCE_LONG_DMS	SOURCE_LAT_DEC	SOURCE_LONG_DEC	ELEV_IN_M	ELEV_IN_FT	MAP_NAME	DATE_CREATED	DATE_EDITED
409201	Gorham School	School	IL	17	Grundy	63	411608N	0882938W	41.2689219	-88.4939571			NA	NA	189	620	Morris	1/15/1980	
350487	Willingway Hospital	Hospital	GA	13	Bulloch	31	322640N	0814528W	32.4443365	-81.757684			NA	NA	62	203	Statesboro	9/1/1994	2/4/2011
269803	Betty Waller Meadow	Flat	CA	6	Tulare	107	355102N	1183802W	35.8505061	-118.633977			NA	NA	1298	4258	Posey	1/19/1981	
563976	Christmas Cove	Populated Place	ME	23	Lincoln	15	435049N	0693313W	43.8470274	-69.5536573			NA	NA	1	3	Pemaquid Point	9/30/1980	
991490	Oakwood Cemetery	Cemetery	NC	37	Chatham	37	354359N	0792815W	35.7329175	-79.4708542			NA	NA	201	659	Siler City	6/17/1980	
878374	Miller Creek	Stream	NJ	34	Cape May	9	391526N	0743749W	39.2573374	-74.6301581	391551N	0743824W	39.2640998	-74.6400538	0	0	Marmora	9/8/1979	6/11/2013
663727	Township of Callaway	Civil	MN	27	Becker	5	470117N	0955212W	47.0214668	-95.8699938			NA	NA	439	1440	White Earth	9/1/1995	1/27/2013
1060832	Ashland	Populated Place	OH	39	Ashland	5	405207N	0821906W	40.8686675	-82.3182178			NA	NA	325	1066	Ashland South	7/12/1979	3/20/2008
576345	Sticky River	Stream	ME	23	Cumberland	5	434615N	0703245W	43.7709106	-70.5458884	434446N	0703348W	43.7461889	-70.5633886	82	269	Sebago Lake	9/30/1980	
480897	Wallace Elementary School	School	KS	20	Wallace	199	385504N	1013526W	38.917787	-101.5904452			NA	NA	1018	3340	Wallace	7/1/1984	
855786	Battle Lakes	Swamp	NV	32	Pershing	27	400013N	1183405W	40.0035216	-118.5679257			NA	NA	1188	3898	Granite Point	7/1/1991	
542280	Center Point School (historical)	School	LA	22	Jackson	49	Unknown	Unknown	0	0			NA	NA	NA	NA	Unknown	6/1/1992	
995312	Spoons Chapel	Church	NC	37	Randolph	151	354034N	0794406W	35.6762482	-79.7350305			NA	NA	189	620	Ramseur	6/17/1980	
237959	Wilson Canyon	Valley	CA	6	Colusa	11	390254N	1221730W	39.0482274	-122.291642	390149N	1221808W	39.0302778	-122.3022222	196	643	Salt Canyon	1/19/1981	
889470	Golddust Camp	Locale	NM	35	Sierra	51	325706N	1073005W	32.9517399	-107.5014173			NA	NA	1590	5216	Hillsboro	11/13/1980	
199810	Bull Creek Number 4 Dam	Dam	CO	8	Mesa	77	390435N	1080216W	39.0763689	-108.0378489			NA	NA	3001	9846	Mesa Lakes	9/1/1994	
366306	KMVI-FM (Pukalani)	Tower	HI	15	Maui	9	204645N	1561951W	20.7791667	-156.3308333			NA	NA	708	2323	Kilohana	9/1/1994	
506930	Winding Gap	Locale	KY	21	Wayne	231	364037N	0845244W	36.677015	-84.8788346			NA	NA	452	1483	Powersburg	9/20/1979	
846878	Antelope Creek	Stream	NV	32	Nye	23	383916N	1171321W	38.6543764	-117.2225875	384029N	1171617W	38.6746538	-117.271478	1915	6283	Pablo Canyon Ranch	10/1/1990	
82131	Ditch Number 2	Canal	AR	5	Crittenden	35	351134N	0902443W	35.1928671	-90.4120452			NA	NA	61	200	Jeanette	4/30/1980	
489495	Christian Heights Church	Church	KY	21	Christian	47	365314N	0872927W	36.8872673	-87.4908401			NA	NA	177	581	Kelly	9/20/1979	
514262	Newt Branch	Stream	KY	21	McCreary	147	363822N	0843246W	36.6395217	-84.5460502	363806N	0843330W	36.635	-84.5583333	334	1096	Barthell	9/20/1979	
237069	Victoria Canal	Canal	CA	6	San Joaquin	77	375251N	1213038W	37.880759	-121.5105049			NA	NA	2	7	Woodward Island	1/19/1981	
1120376	Echave Reservoir	Reservoir	OR	41	Malheur	45	423201N	1172514W	42.5334904	-117.4204222			NA	NA	1455	4774	Caviatta Ridge	11/28/1980	
303715	Saint Paul School	School	FL	12	Pinellas	103	275533N	0824629W	27.9258549	-82.7748241			NA	NA	9	30	Clearwater	8/28/1987	
1142571	Garden Spring	Spring	OR	41	Crook	13	442434N	1202646W	44.4093482	-120.4461651			NA	NA	1400	4593	Whistler Point	11/28/1980	11/6/2012
330790	Panther Creek Trail	Trail	GA	13	Fannin	111	345359N	0843544W	34.8998022	-84.5954878			NA	NA	880	2887	Hemp Top	11/1/1991	
693791	Little Thompson Creek	Stream	MS	28	Wayne	153	313457N	0885155W	31.5823868	-88.865326	314449N	0885055W	31.7468264	-88.8486576	60	197	Water Oak	9/24/1980	
943912	Big Island	Island	NY	36	Onondaga	67	430644N	0762746W	43.112289	-76.4627148			NA	NA	115	377	Jordan	1/23/1980	
1084186	Saint Jacobs United Church of Christ	Church	OH	39	Stark	151	405416N	0812138W	40.9045021	-81.3606664			NA	NA	349	1145	Hartville	4/1/1991	
193934	Walters Spring	Spring	CO	8	Huerfano	55	375250N	1044532W	37.880565	-104.7588721			NA	NA	1791	5876	Colorado City	10/13/1978	
321927	Rosedale Pond	Reservoir	GA	13	Richmond	245	332653N	0820400W	33.4481932	-82.0667845			NA	NA	68	223	Augusta West	9/25/1979	
220193	Burlington Ridge	Ridge	CA	6	Nevada	57	391823N	1204957W	39.3062864	-120.8324412			NA	NA	1342	4403	Washington	1/19/1981	
717250	Eason Cemetery	Cemetery	MO	29	Schuyler	197	402640N	0924027W	40.4444709	-92.6740834			NA	NA	277	909	Livonia	10/24/1980	
731370	Generellys Mine (historical)	Mine	MO	29	Franklin	71	Unknown	Unknown	0	0			NA	NA	NA	NA	Unknown	2/1/1991	
1127632	Stonehouse Creek	Stream	OR	41	Harney	25	425210N	1182158W	42.8693284	-118.3660191	425350N	1182521W	42.897106	-118.4224107	1227	4026	Coffin Butte	11/28/1980	
623583	Cole Creek	Stream	MI	26	Houghton	61	470744N	0883723W	47.1288159	-88.6231792	470652N	0884100W	47.1143716	-88.6834583	184	604	Hancock	4/14/1980	
1102327	KFOR-TV (Oklahoma City)	Tower	OK	40	Oklahoma	109	353407N	0972921W	35.5686685	-97.4892059			NA	NA	353	1158	Spencer	8/1/1994	
399690	Wood River Middle School	School	ID	16	Blaine	13	433101N	1141833W	43.5168511	-114.3092132			NA	NA	1625	5331	Hailey	2/1/1994	
468634	Township of Rockford	Civil	IA	19	Pottawattamie	155	412812N	0955435W	41.4701184	-95.9096192			NA	NA	303	994	Loveland	9/1/1995	1/25/2013
230917	Pond Lily Creek	Stream	CA	6	Trinity	105	410700N	1223355W	41.1165369	-122.5652969	410440N	1223144W	41.0777778	-122.5288889	1057	3468	Whisky Bill Peak	1/19/1981	
502750	Saint Thomas Cemetery	Cemetery	KY	21	Montgomery	173	380416N	0835654W	38.0711899	-83.9482559			NA	NA	309	1014	Mount Sterling	9/20/1979	
843915	Spelter Mine	Mine	NV	32	Clark	3	354734N	1153318W	35.7927543	-115.5550031			NA	NA	890	2920	Shenandoah Peak	12/12/1980	
440933	Patterson Cemetery	Cemetery	IN	18	Cass	17	403619N	0861444W	40.6053166	-86.2455513			NA	NA	232	761	Galveston	2/14/1979	
260758	Granite Mine	Mine	CA	6	Placer	61	390119N	1203112W	39.0218488	-120.5199235			NA	NA	1301	4268	Greek Store	1/19/1981	
209353	North Farrars Brook	Stream	CT	9	Fairfield	1	411735N	0731424W	41.2931517	-73.2401151	411747N	0731528W	41.2964849	-73.2578935	88	289	Long Hill	9/12/1979	
423917	Bates School (historical)	School	IL	17	Winnebago	201	422519N	0890853W	42.4219602	-89.148166			NA	NA	225	738	Shirland	6/1/1992	5/11/2010
257625	Buckhorn Ridge	Ridge	CA	6	Siskiyou	93	415211N	1225806W	41.8698537	-122.9683714			NA	NA	1371	4498	Horse Creek	1/19/1981	
1061404	Barns Junior High School	School	OH	39	Montgomery	113	394136N	0841005W	39.6933925	-84.1679941			NA	NA	310	1017	Dayton South	7/12/1979	
1031073	Saddle Butte Public Use Area	Park	ND	38	Dunn	25	473856N	1021737W	47.6488966	-102.2935093			NA	NA	569	1867	Saddle Butte	2/13/1980	
869613	Round Pond	Lake	NH	33	Grafton	9	441717N	0715458W	44.2879857	-71.9161127			NA	NA	253	830	Lower Waterford	8/27/1980	6/23/2011
447273	Shingleton Dam	Dam	IN	18	Jefferson	77	385030N	0853406W	38.8417235	-85.568297			NA	NA	218	715	Volga	10/1/1982	
985100	Fisher Creek	Stream	NC	37	Jackson	99	352337N	0831154W	35.3937115	-83.1982012	352633N	0831107W	35.4425	-83.1852778	648	2126	Sylva North	6/17/1980	
1094528	Laverne	Populated Place	OK	40	Harper	59	364235N	0995336W	36.7097549	-99.8934612			NA	NA	643	2110	Laverne	12/18/1979	3/21/2008
861688	Tennell Creek	Stream	NV	32	Elko	7	414802N	1154222W	41.8004603	-115.7061923	414750N	1154008W	41.7972222	-115.6688889	1898	6227	Tennessee Mountain	12/12/1980	
224699	Guadalupe Valley	Basin	CA	6	Mariposa	43	372648N	1200042W	37.4466056	-120.011563			NA	NA	482	1581	Catheys Valley	1/19/1981	
331151	Betts	Populated Place	GA	13	Meriwether	199	325706N	0843515W	32.9517959	-84.5874251			NA	NA	228	748	Woodbury	9/25/1979	
158853	Laddon Church	Church	AL	1	Geneva	61	310300N	0855607W	31.0499009	-85.9352148			NA	NA	52	171	Geneva West	9/4/1980	
678356	Stricklen Cemetery	Cemetery	MS	28	Tishomingo	141	344321N	0881857W	34.7225923	-88.3158787			NA	NA	183	600	Paden	9/24/1980	
1038910	Cedar Point Cemetery	Cemetery	OH	39	Shelby	149	401657N	0840558W	40.2825503	-84.0993859			NA	NA	318	1043	Port Jefferson	7/12/1979	
581562	Bigelow Lookout Tower	Tower	ME	23	Somerset	25	450847N	0701639W	45.1464437	-70.2775673			NA	NA	1223	4012	The Horns	9/30/1980	
1092064	Devol	Populated Place	OK	40	Cotton	33	341145N	0983524W	34.1959245	-98.5900596			NA	NA	327	1073	Devol	12/18/1979	3/21/2008
1026744	Township of Oak Ridge	Civil	NC	37	Guilford	81	361159N	0795943W	36.1997516	-79.9952516			NA	NA	275	902	Summerfield	1/1/2000	1/24/2013
298646	Pasco Regional Medical Center	Hospital	FL	12	Pasco	101	282053N	0821202W	28.3480533	-82.2004792			NA	NA	28	92	Dade City	8/28/1987	3/10/2011
783798	Galen Spur	Locale	MT	30	Deer Lodge	23	461340N	1124613W	46.2277035	-112.770316			NA	NA	1447	4747	Warm Springs	4/4/1980	
1030843	Rattlesnake Butte	Summit	ND	38	Morton	59	463112N	1003953W	46.5200274	-100.6647849			NA	NA	601	1972	Huff	2/13/1980	10/16/2012
323397	Spring Creek Courthouse	Building	GA	13	Seminole	253	305101N	0845126W	30.8501889	-84.8571446			NA	NA	28	92	Reynoldsville	9/25/1979	
886800	Brushy Canyon	Valley	NM	35	Grant	17	322625N	1082203W	32.4403603	-108.3675473	322741N	1082223W	32.4613889	-108.3730556	1635	5364	Werney Hill	11/13/1980	
791221	Spring Creek	Stream	MT	30	Missoula	63	470442N	1142615W	47.0782561	-114.4376208	470714N	1142406W	47.1205556	-114.4016667	938	3077	Alberton	4/4/1980	
339034	Westbrook Dam	Dam	GA	13	Forsyth	117	341424N	0841530W	34.2400949	-84.2582544			NA	NA	370	1214	Birmingham	9/1/1992	
945722	Canada Creek	Stream	NY	36	Oneida	65	431334N	0753240W	43.2261805	-75.544345	432156N	0753310W	43.3656252	-75.5526794	122	400	Verona	1/23/1980	
865068	KONE-AM (Reno)	Tower	NV	32	Washoe	31	393326N	1194751W	39.5571328	-119.7974131			NA	NA	1411	4629	Reno	8/1/1994	
284572	Interchange 6	Crossing	FL	12	Duval	31	301938N	0813809W	30.3271839	-81.6359279			NA	NA	5	16	Jacksonville	10/19/1979	
612828	Suntaug Lake	Lake	MA	25	Essex	9	423148N	0710028W	42.530095	-71.0078296			NA	NA	30	98	Reading	2/24/1974	
8589	New Cornelia Mine	Mine	AZ	4	Pima	19	322120N	1125157W	32.3556141	-112.86571			NA	NA	274	899	Ajo South	2/8/1980	
49628	Green Creek	Stream	AR	5	Dallas	39	340502N	0923544W	34.083988	-92.5954372	340321N	0923721W	34.0558333	-92.6225	100	328	Carthage	4/30/1980	
559653	Bayou Queue De Tortue	Stream	LA	22	Jefferson Davis	53	300534N	0923734W	30.0927077	-92.6259735	301802N	0920817W	30.3004785	-92.1381794	0	0	Lake Arthur	6/4/1980	
980648	Bay Branch	Stream	NC	37	Beaufort	13	352821N	0770504W	35.4723853	-77.0843967	352830N	0770653W	35.475	-77.1147222	2	7	Hackney	6/17/1980	
222943	Eastman Canyon	Valley	CA	6	Santa Clara	85	370416N	1214210W	37.0710592	-121.7027257	370308N	1214515W	37.0521715	-121.7541169	150	492	Mount Madonna	1/19/1981	
1070117	Saint Eugenes Byzantine Catholic Church	Church	OH	39	Cuyahoga	35	412402N	0813210W	41.4006096	-81.5362318			NA	NA	296	971	Shaker Heights	5/1/1992	
737936	Muck Forty Hole	Channel	MO	29	Shannon	203	370248N	0913728W	37.0467194	-91.6243086			NA	NA	250	820	Jam Up Cave	6/1/1989	
418324	Shedd Aquarium	Building	IL	17	Cook	31	415204N	0873650W	41.867811	-87.6139404			NA	NA	186	610	Jackson Park	1/15/1980	
451613	Wegenast Cemetery	Cemetery	IN	18	Perry	123	375546N	0863221W	37.929505	-86.5391466			NA	NA	128	420	Rome	2/14/1979	
80418	Harris Fish Farm Dam	Dam	AR	5	Yell	149	350600N	0932119W	35.1000892	-93.3551831			NA	NA	107	351	Danville Mountain	1/1/1992	
457424	Hickory Creek	Stream	IA	19	Allamakee	5	430720N	0912329W	43.122203	-91.391526	430542N	0913220W	43.09498	-91.5387553	232	761	Monona	4/30/1979	
997663	Wrights Branch Church	Church	NC	37	Scotland	165	344804N	0793627W	34.8009915	-79.6075536			NA	NA	67	220	Gibson	6/17/1980	
864511	Riepetown Post Office (historical)	Post Office	NV	32	White Pine	33	391552N	1150042W	39.2643828	-115.011689			NA	NA	2157	7077	Riepetown	1/1/1991	
576800	The Folly	Island	ME	23	Washington	29	443254N	0674937W	44.548411	-67.8269441			NA	NA	6	20	Harrington	9/30/1980	
1083215	Deep Hollow	Valley	OH	39	Athens	9	Unknown	Unknown	0	0	000000N	0000000E	0	0	NA	NA	Unknown	2/1/1992	
820168	15N54E36AAC_02 Well	Well	MT	30	Dawson	21	470100N	1044920W	47.0166777	-104.8221869			NA	NA	670	2198	Forest Park	8/1/1995	
675539	Pearl Hill Church	Church	MS	28	Leake	79	324734N	0892421W	32.7929121	-89.405902			NA	NA	126	413	Renfroe	9/24/1980	
591007	Pindell	Populated Place	MD	24	Anne Arundel	3	384632N	0764059W	38.7756711	-76.6830205			NA	NA	24	79	Bristol	9/12/1979	
973280	Wisner	Populated Place	NY	36	Orange	71	411615N	0741936W	41.2709272	-74.3265408			NA	NA	162	531	Warwick	1/23/1980	
861720	Thompson Creek	Stream	NV	32	Elko	7	414035N	1154148W	41.6762956	-115.6967452	414207N	1153812W	41.7019444	-115.6366667	1936	6352	Cornwall Mountain	12/12/1980	
725914	Saint Xaviers Cemetery	Cemetery	MO	29	Cole	51	383019N	0920450W	38.5053147	-92.080458			NA	NA	243	797	Osage City	10/24/1980	5/10/2013
716504	Crites Cemetery	Cemetery	MO	29	Bollinger	17	371355N	0900059W	37.2319972	-90.0164901			NA	NA	136	446	Zalma	10/24/1980	
264368	Onion Creek Ridge	Ridge	CA	6	Shasta	89	405524N	1223420W	40.923203	-122.5722403			NA	NA	1362	4468	Damnation Peak	1/19/1981	
657068	Little Horn Lake	Lake	MN	27	Itasca	61	472635N	0933805W	47.4430764	-93.6345918			NA	NA	432	1417	Little Bowstring Lake	1/11/1980	6/22/2011
800948	Hogan Ditch	Canal	MT	30	Lewis and Clark	49	471945N	1121047W	47.3291135	-112.1797324			NA	NA	1267	4157	Bowmans Corners	4/4/1980	
462318	Trinity Church	Church	IA	19	Winnebago	189	432914N	0934648W	43.4871763	-93.7799465			NA	NA	383	1257	Buffalo Center NE	4/30/1979	
1070293	Coor (historical)	Populated Place	OH	39	Jackson	79	Unknown	Unknown	0	0			NA	NA	NA	NA	Unknown	5/1/1992	
581013	Ellingwood Mountain	Summit	ME	23	Oxford	17	442543N	0705153W	44.42854	-70.86467			NA	NA	477	1565	Bethel	9/30/1980	10/28/2010
1133596	Lorence Dam	Dam	OR	41	Marion	47	445659N	1224558W	44.9498438	-122.7662002			NA	NA	202	663	Stayton NE	5/22/1986	
204245	Navajo Landing Strip	Airport	CO	8	Archuleta	7	370005N	1072524W	37.0013942	-107.4233815			NA	NA	1862	6109	Allison	9/1/1994	
122330	Martin Hollow	Valley	AL	1	Madison	89	344106N	0863231W	34.6850911	-86.5419352	344106N	0863059W	34.685	-86.5163889	197	646	Huntsville	9/4/1980	
471553	Garfield Cemetery	Cemetery	KS	20	Finney	55	381029N	1002258W	38.174777	-100.382699			NA	NA	790	2592	Ravanna	10/13/1978	12/12/2011
29498	Granite Tank	Reservoir	AZ	4	Gila	7	340741N	1110030W	34.1280973	-111.0084596			NA	NA	1599	5246	Diamond Butte	2/8/1980	
829655	Green Dale School	School	NE	31	Pawnee	133	400115N	0960940W	40.0208334	-96.1611177			NA	NA	342	1122	Pawnee City	3/9/1979	
747316	Union Chapel School	School	MO	29	Nodaway	147	Unknown	Unknown	0	0			NA	NA	NA	NA	Unknown	11/1/1990	
273387	Sacramento Valley	Valley	CA	6	Sacramento	67	380252N	1214744W	38.0476979	-121.7955115	403735N	1220704W	40.6262643	-122.1177777	0	0	Antioch North	1/19/1981	
363081	P?nau Nui	Civil	HI	15	Hawaii	1	192036N	1550808W	19.3433333	-155.1355556			NA	NA	726	2382	Makaopuhi Crater	9/30/2003	
821223	16N11E04CD__01 Well	Well	MT	30	Judith Basin	45	471019N	1102020W	47.1719114	-110.3388206			NA	NA	1304	4278	Merino	8/1/1995	
863223	Virgin and Superior Mine	Mine	NV	32	Lander	15	403154N	1170743W	40.5315786	-117.1287163			NA	NA	1737	5699	Antler Peak	6/1/1991	
153023	Polecat Bay	Bay	AL	1	Mobile	97	304153N	0880055W	30.6979676	-88.0152754			NA	NA	0	0	Mobile	9/4/1980	
55958	Walker Cemetery	Cemetery	AR	5	Sharp	135	361810N	0912647W	36.3028442	-91.4465265			NA	NA	112	367	Hardy	4/30/1980	
274303	Vallecito Wash	Stream	CA	6	San Diego	73	325224N	1160837W	32.8733879	-116.1436243	325904N	1162518W	32.9844921	-116.421682	164	538	Sweeney Pass	1/19/1981	
41396	Fence Tank	Reservoir	AZ	4	Apache	1	335848N	1092346W	33.9800487	-109.3961989			NA	NA	2800	9186	Big Lake North	12/1/1991	
568865	Joe Coro Brook	Stream	ME	23	Aroostook	3	454105N	0680059W	45.6847828	-68.0164044	454151N	0680154W	45.6975	-68.0316667	99	325	Wytopitlock	9/30/1980	
783195	Emma Gulch	Valley	MT	30	Missoula	63	465412N	1141654W	46.9032553	-114.2817835	465322N	1141529W	46.8894444	-114.2580556	1096	3596	Diamond Point	4/4/1980	
1102295	KMYZ-FM (Pryor)	Tower	OK	40	Wagoner	145	360110N	0953925W	36.0195449	-95.656925			NA	NA	246	807	Oneta	8/1/1994	
83710	Bill Rogers Airport	Airport	AR	5	Miller	91	332123N	0934312W	33.3565141	-93.7199013			NA	NA	71	233	Garland	8/1/1991	
670543	Goshen Branch	Stream	MS	28	Leake	79	324431N	0892842W	32.74208	-89.478403	324716N	0893015W	32.7879126	-89.5042375	103	338	McAfee	9/24/1980	
1021831	Patton Mountain	Summit	NC	37	Macon	113	350753N	0832632W	35.1314823	-83.4421003			NA	NA	946	3104	Franklin	6/17/1980	
237206	Walnut School	School	CA	6	Fresno	19	363646N	1193635W	36.6127282	-119.609855			NA	NA	100	328	Selma	1/19/1981	
779656	Beer Straight Gulch	Valley	MT	30	Silver Bow	93	460144N	1123405W	46.0288153	-112.56808	460214N	1123227W	46.0372222	-112.5408333	1793	5882	Butte North	4/4/1980	
1053855	Carmony School (historical)	School	OH	39	Shelby	149	401620N	0840201W	40.2722733	-84.0335507			NA	NA	328	1076	Port Jefferson	7/1/1990	
334326	Pettit School (historical)	School	GA	13	Bartow	15	341647N	0845208W	34.2798161	-84.8688293			NA	NA	250	820	White West	5/1/1993	
128732	Wellington	Populated Place	AL	1	Calhoun	15	334921N	0855334W	33.8225999	-85.8927457			NA	NA	166	545	Wellington	9/4/1980	
274141	Timber Peak	Summit	CA	6	Santa Barbara	83	350052N	1200049W	35.0144214	-120.0134747			NA	NA	1452	4764	Miranda Pine Mountain	1/19/1981	
886160	Becky Mine	Mine	NM	35	Sierra	51	332044N	1073602W	33.3456254	-107.600592			NA	NA	2182	7159	Chise	11/13/1980	
898666	Kirtland Addition	Populated Place	NM	35	Bernalillo	1	350319N	1063751W	35.0553253	-106.6308582			NA	NA	1557	5108	Albuquerque West	11/13/1980	
559189	Shadowbrook	Populated Place	LA	22	East Baton Rouge	33	302547N	0910104W	30.4296354	-91.0178806			NA	NA	12	39	Baton Rouge East	5/1/1994	
419018	Squirrel Creek	Stream	IL	17	Fulton	57	401815N	0901635W	40.3042104	-90.2765115	402044N	0901802W	40.3455556	-90.3005556	150	492	Ipava	1/15/1980	
566257	Five Finger Camp	Locale	ME	23	Aroostook	3	465150N	0691440W	46.8639236	-69.2444897			NA	NA	232	761	Five Finger Brook	9/30/1980	
77109	Hamburg	Populated Place	AR	5	Ashley	3	331341N	0914751W	33.2281757	-91.7976285			NA	NA	49	161	Hamburg	4/30/1980	3/20/2008
276462	Cuesta Electronic Site	Locale	CA	6	San Luis Obispo	79	352136N	1203923W	35.3599738	-120.6562815			NA	NA	742	2434	San Luis Obispo	10/1/1992	
235934	Sycamore Spring	Spring	CA	6	Contra Costa	13	375134N	1214853W	37.8593922	-121.81475			NA	NA	396	1299	Tassajara	1/19/1981	4/18/2011
53309	Pettit Church	Church	AR	5	Randolph	121	361737N	0905707W	36.293677	-90.9520661			NA	NA	102	335	Pocahontas	4/30/1980	
616946	Pocomo	Populated Place	MA	25	Nantucket	19	411850N	0700113W	41.3140104	-70.0202924			NA	NA	8	26	Siasconset	2/24/1974	
599269	Samuels School	School	MA	25	Suffolk	25	422427N	0705946W	42.407597	-70.9961611			NA	NA	12	39	Lynn	8/27/2002	
465476	Sand Stone (historical)	Locale	IA	19	Monroe	135	410546N	0923059W	41.0961232	-92.5162994			NA	NA	202	663	Chillicothe	1/1/2000	
949582	Elmont	Populated Place	NY	36	Nassau	59	404203N	0734246W	40.700936	-73.712909			NA	NA	12	39	Lynbrook	1/23/1980	3/17/2008
865802	Broad Cove	Bay	NH	33	Rockingham	15	430651N	0705034W	43.1142534	-70.8428339			NA	NA	0	0	Portsmouth	8/27/1980	
549082	Hunt (historical)	Populated Place	LA	22	Bienville	13	321706N	0925205W	32.2848782	-92.8679342			NA	NA	53	174	Mount Olive	2/1/1993	
744362	James School (historical)	School	MO	29	Audrain	7	391951N	0921321W	39.3308727	-92.2223989			NA	NA	255	837	Tulip	4/1/1990	5/12/2011
603448	Roger Island River Marshes	Swamp	MA	25	Essex	9	424255N	0705007W	42.7153857	-70.8352821			NA	NA	1	3	Ipswich	8/27/2002	6/21/2011
571426	Mink Brook	Stream	ME	23	Somerset	25	451850N	0695903W	45.3139408	-69.9842291	451937N	0700131W	45.3269962	-70.025341	166	545	The Forks	9/30/1980	
1084173	Saint Marys Seminary	School	OH	39	Cuyahoga	35	413121N	0813728W	41.5225509	-81.6245716			NA	NA	195	640	East Cleveland	2/1/1991	
201548	Battlement Number 2 Dam	Dam	CO	8	Garfield	45	392224N	1075614W	39.373312	-107.9372918			NA	NA	3105	10187	Hawxhurst Creek	9/1/1994	
192496	Devils Gulch	Valley	CO	8	Custer	27	375757N	1051949W	37.965836	-105.3302789	375512N	1051748W	37.92	-105.2966667	2578	8458	Devils Gulch	10/13/1978	
977876	WNPE-TV (Watertown)	Tower	NY	36	Lewis	49	435144N	0754339W	43.8622903	-75.7274158			NA	NA	477	1565	New Boston	8/1/1994	
196117	Indian Trail Canyon	Valley	CO	8	Las Animas	71	372516N	1033346W	37.4211278	-103.5627234	372429N	1033141W	37.4080556	-103.5280556	1482	4862	Plum Canyon	10/13/1978	7/21/2010
615911	Canoe Pond	Lake	MA	25	Barnstable	1	414412N	0700712W	41.7365634	-70.1199391			NA	NA	8	26	Harwich	2/24/1974	6/21/2011
424830	Deputy Lookout Tower	Tower	IL	17	Pope	151	372102N	0883430W	37.3506082	-88.5750472			NA	NA	192	630	Brownfield	1/15/1980	
1086528	Township of Monclova	Civil	OH	39	Lucas	95	413345N	0834502W	41.5625256	-83.7506545			NA	NA	195	640	Whitehouse	8/17/1992	1/27/2013
973706	Valcour Shoal	Bar	NY	36	Clinton	19	443814N	0732552W	44.6372668	-73.4312451			NA	NA	29	95	Plattsburgh	7/1/1992	
643454	Evergreen Cemetery	Cemetery	MN	27	Wabasha	157	441159N	0915359W	44.1996865	-91.8996035			NA	NA	213	699	Weaver	1/11/1980	
572255	North Blue Hill	Locale	ME	23	Hancock	9	442747N	0683808W	44.4631319	-68.635581			NA	NA	101	331	Penobscot	9/30/1980	
531159	Exodus Missionary Baptist Church	Church	DC	11	District of Columbia	1	385755N	0770135W	38.9653884	-77.0263657			NA	NA	88	289	Washington West	4/1/1991	
989272	Mangum	Populated Place	NC	37	Richmond	153	350723N	0795914W	35.1229262	-79.9872787			NA	NA	87	285	Mangum	6/17/1980	
713845	Beckman Cemetery	Cemetery	MO	29	Gasconade	73	384022N	0912415W	38.6728238	-91.4040495			NA	NA	174	571	Hermann	10/24/1980	
135528	Good Hope Church	Church	AL	1	Pickens	107	330620N	0880630W	33.1056794	-88.1083587			NA	NA	54	177	Pleasant Ridge	12/1/2003	
1064698	Galena	Populated Place	OH	39	Delaware	41	401254N	0825248W	40.2150625	-82.8799013			NA	NA	280	919	Galena	7/12/1979	3/20/2008
