"","FEATURE_ID","FEATURE_NAME","FEATURE_CLASS","STATE_ALPHA","COUNTY_NAME","lat","long","ELEV_IN_M","ELEV_IN_FT","classID","ID","percentM","percentF","Group"
"845000",919376,"Number 1 Water Well","Well","NM","Doña Ana",32.1400976,-106.597772,1281,4203,14,919376,30.3758060929509,30.3782025213501,2
"279255",318132,"Midway Church","Church","GA","Barrow",33.9420569,-83.6415572,275,902,38,318132,8.00533689126084,8.00460891961502,1
"663050",734654,"Chicken Dinner Inn","Building","MO","Howell",0,0,0,0,28,734654,1.89014898821436,1.89101260675071,2
"952441",1031763,"School Number 3","School","ND","Grant",46.617784,-101.8532065,646,2119,7,1031763,16.2552812986435,16.2532194659076,2
"436373",485293,"South Fork Solomon River","Stream","KS","Mitchell",39.4730657,-98.4333942,444,1457,1,485293,11.7633978207694,11.7663006642266,1
"872731",950431,"Forestdale Cemetery","Cemetery","NY","Essex",43.9503352,-73.4370667,68,223,26,950431,3.40226817878586,3.40246712755863,2
"421520",470398,"Cross Creek","Stream","KS","Kingman",37.4991851,-98.35313,507,1663,1,470398,13.16433177674,13.1625321946591,1
"580904",642251,"County Ditch Number Sixtyfour","Canal","MN","Martin",43.6196775,-94.3646915,348,1142,8,642251,9.62864131643318,9.63128643079843,2
"893816",972088,"Touey Falls","Falls","NY","Hamilton",43.9670057,-74.6890628,540,1772,30,972088,13.8981543251056,13.9013148976549,2
"197612",235387,"Star Canyon","Valley","CA","Santa Clara",37.1902203,-121.5685534,492,1614,2,235387,12.8307760729375,12.8304188694591,1
"949169",1028481,"County Ditch Number 11","Canal","ND","Pembina",48.9674888,-97.3456257,241,791,8,1028481,7.24927729597509,7.25227057069269,2
"254257",292651,"Union Cemetery","Cemetery","FL","Jefferson",30.6326982,-83.9998907,46,151,26,292651,2.91305314654214,2.91446387420361,1
"698646",771413,"Fivemile Coulee","Valley","MT","Fergus",47.4872019,-109.5824089,862,2828,2,771413,21.0584834334,21.0586959468619,2
"354836",401579,"Lincoln Elementary School","School","ID","Bonneville",43.5118582,-111.9683026,1449,4754,7,401579,34.1116299755392,34.1127829741087,1
"977634",1057069,"Interchange 184A","Crossing","OH","Cuyahoga",41.5908827,-81.5201204,194,636,39,1057069,6.20413609072715,6.20170801138674,2
"945071",1024077,"Lakeview Church","Church","NC","Stanly",35.3701423,-80.2253358,186,610,38,1024077,6.0262397153658,6.02548461434187,2
"667553",739336,"Beaver Valley","Valley","MO","McDonald",0,0,0,0,2,739336,1.89014898821436,1.89101260675071,2
"610962",673364,"McGraw Cemetery","Cemetery","MS","Wilkinson",31.0837868,-91.1173281,109,358,26,673364,4.31398710251279,4.3174732275993,2
"694026",766499,"Township of Sweet Home","Civil","MO","Clark",40.5092174,-91.6667807,201,659,42,766499,6.35979541916833,6.35759793954182,2
"240354",278705,"Big Lilly Lake","Lake","FL","Taylor",29.9599226,-83.5352986,13,43,18,278705,2.17923059817656,2.18245899417107,1
"980757",1060204,"New Prospect Baptist Church","Church","OH","Lucas",41.6706051,-83.5777126,187,614,38,1060204,6.04847676228597,6.05259590619493,2
"832469",906715,"Gravel Tank","Reservoir","NM","Eddy",32.2362944,-104.564966,1301,4268,13,906715,30.8205470313542,30.8187610139623,2
"219419",257388,"Boulder Ridge","Ridge","CA","Del Norte",41.7065043,-123.9631289,746,2447,24,257388,18.4789859906604,18.4763453978582,1
"708344",781145,"Chalk Bluff","Cliff","MT","Deer Lodge",45.8274241,-113.2944984,1889,6197,17,781145,43.8959306204136,43.893181510099,2
"1019031",1101448,"Haworth Cemetery","Cemetery","OK","McCurtain",33.8223338,-94.6432665,131,430,26,1101448,4.8032021347565,4.80547648095432,2
"884194",961919,"Public School 94","School","NY","Queens",40.77111,-73.73917,24,79,7,961919,2.42383811429842,2.42646062084858,2
"698913",771680,"Galhand Ridge","Ridge","MT","Fergus",47.5708222,-108.6884842,879,2884,24,771680,21.4365132310429,21.4382540328047,2
"414796",463467,"Lock and Dam Number Ten","Dam","IA","Clayton",42.7850686,-91.0951815,187,614,22,463467,6.04847676228597,6.05259590619493,1
"530490",591253,"Seward","Populated Place","MD","Dorchester",38.4470649,-76.0807728,1,3,15,591253,1.91238603513453,1.9113460756405,2
"110211",146289,"Pickens Cemetery","Cemetery","AL","Perry",32.468191,-87.481668,68,223,26,146289,3.40226817878586,3.40246712755863,1
"622072",684510,"Lee Acres","Populated Place","MS","Lee",34.2367739,-88.7264419,91,299,15,684510,3.91372025794974,3.91758167276671,2
"571849",633186,"Mutton Park","Park","MI","Genesee",43.0664165,-83.8330173,224,735,3,633186,6.87124749833222,6.8727124847499,2
"509341",569932,"Little Munsungan Stream","Stream","ME","Piscataquis",46.3653192,-68.9131036,243,797,1,569932,7.29375138981543,7.29293750847228,1
"719632",792478,"Tuscarora Creek","Stream","MT","Park",45.2854934,-110.2607477,2228,7310,1,792478,51.4342895263509,51.436898468212,2
"181906",219588,"Bogus Creek","Stream","CA","Humboldt",40.1954202,-123.8817011,172,564,1,219588,5.71492105848343,5.71370475803172,1
"108831",144071,"Center Point Shopping Center","Locale","AL","Jefferson",33.6487137,-86.6847113,250,820,4,144071,7.44941071825662,7.44882743662735,1
"52523",59631,"Darden Mill (historical)","Locale","AR","Union",33.2729055,-92.8290507,58,190,4,59631,3.17989770958417,3.17879896977091,1
"817794",891853,"Merrit Tank","Reservoir","NM","Otero",32.4870072,-105.4543518,1784,5853,13,891853,41.5610406937959,41.5616104107361,2
"332910",378594,"Butcher Creek","Stream","ID","Idaho",46.005445,-115.961809,461,1512,1,378594,12.1414276184123,12.1390809272062,1
"100156",135374,"Macedonia Cemetery","Cemetery","AL","Coffee",31.218505,-86.0985553,86,282,26,135374,3.8025350233489,3.80235868239122,1
"336546",382237,"Gentile Valley","Valley","ID","Caribou",42.4101994,-111.7357823,1492,4895,2,382237,35.0678229931065,35.068456011929,1
"8421",8863,"Oak Creek Dam","Dam","AZ","Graham",32.5311827,-110.2414726,1526,5007,22,8863,35.8238825883923,35.8275721838146,1
"955710",1035061,"Pikes Peak","Cliff","ND","Billings",47.0505701,-103.5101867,785,2575,17,1035061,19.346230820547,19.343906737156,2
"324238",364214,"Renton Village","Populated Place","HI","Honolulu",21.3421474,-158.0358839,14,46,15,364214,2.20146764509673,2.20279246306086,1
"607224",669621,"Eastern Star Church","Church","MS","Copiah",31.7546084,-90.3220348,125,410,38,669621,4.66977985323549,4.66992002168903,2
"585813",647169,"Loon Lake","Lake","MN","Crow Wing",46.4152906,-93.9594585,383,1257,18,647169,10.4069379586391,10.4107360715738,2
"1021511",1117523,"Bennet Creek","Stream","OR","Douglas",43.6248427,-123.215359,117,384,1,1117523,4.49188347787414,4.49369662464416,2
"689951",762379,"Camp Lake Dam","Dam","MO","Randolph",39.4050361,-92.4151805,254,833,22,762379,7.53835890593729,7.53693913514979,2
"52050",59152,"Mount Vernon","Populated Place","AR","Johnson",35.5514712,-93.4301828,243,797,15,59152,7.29375138981543,7.29293750847228,1
"819464",893531,"Puerto de Luna School","School","NM","Guadalupe",34.8261722,-104.6294325,1372,4501,7,893531,32.3993773626862,32.3979937644029,2
"361227",409421,"Brushwood Cemetery","Cemetery","IL","Mercer",41.3189242,-90.4501304,240,787,26,409421,7.22704024905492,7.22515927883964,1
"27568",33125,"Post Well","Well","AZ","Santa Cruz",31.5520382,-110.5789712,1624,5328,14,33125,38.0031131865688,38.0032533550224,1
"73359",80812,"Eason Lake Dam","Dam","AR","Arkansas",34.4250995,-91.2017863,58,190,22,80812,3.17989770958417,3.17879896977091,1
"389224",437734,"Lee Creek","Stream","IN","Franklin",39.2567223,-84.7616164,161,528,1,437734,5.47031354236157,5.46970313135421,1
"662525",734064,"Hickory Grove School (historical)","School","MO","Chariton",39.4814137,-93.036308,228,748,7,734064,6.9601956860129,6.96082418327233,2
"385235",433733,"Dry Run Ditch","Canal","IN","Cass",40.6792062,-86.2280509,232,761,8,433733,7.04914387369357,7.04893588179477,1
"78915",113876,"Bellefontaine Creek","Stream","AL","Baldwin",30.5904712,-87.5124823,3,10,1,113876,1.95686012897487,1.95879083638335,1
"788231",861910,"Wassuk Range","Range","NV","Mineral",38.6801966,-118.8412535,2241,7352,21,861910,51.7233711363131,51.7215670326691,2
"930778",1009676,"Brummett Creek Church","Church","NC","Mitchell",36.0501119,-82.280686,696,2283,38,1009676,17.367133644652,17.3647824318829,2
"16226",21685,"Lukachukai Boarding School","School","AZ","Apache",36.4169395,-109.2305648,1990,6529,7,21685,46.1418723593507,46.1434187339027,1
"600489",661914,"Mesaba Quarry","Mine","MN","St. Louis",47.5635372,-92.6446254,527,1729,9,661914,13.6090727151434,13.6098685102345,2
"414248",462914,"West Sioux High School","School","IA","Sioux",43.0010312,-96.472838,372,1220,7,462914,10.1623304425172,10.159956621933,1
"171304",208817,"Meeting House Hill","Summit","CT","New London",41.6028762,-72.1439667,159,522,6,208817,5.42583944852124,5.42903619357462,1
"465042",514130,"Mud Hole Gap","Gap","KY","Knox",36.9086985,-83.6168597,571,1873,20,514130,14.5875027796309,14.5858750169446,1
"200711",238528,"All Souls Catholic School","School","CA","Los Angeles",34.0905651,-118.1403483,154,505,7,238528,5.31465421392039,5.31381320319913,1
"124998",161376,"Lineville Lake","Reservoir","AL","Clay",33.3151135,-85.8049622,304,997,13,161376,8.65021125194574,8.64850210112512,1
"455141",504162,"Springlee","Populated Place","KY","Jefferson",38.2409042,-85.6427388,162,531,15,504162,5.49255058928174,5.490036600244,1
"945102",1024108,"Little River","Stream","NC","Harnett",35.2568299,-78.7033533,17,56,1,1024108,2.26817878585724,2.27057069269351,2
"794597",868340,"Meadow Brook","Stream","NH","Merrimack",43.3150767,-71.8514692,169,554,1,868340,5.64820991772293,5.64592652839908,2
"934668",1013576,"Miller Branch","Stream","NC","Mitchell",36.0556676,-82.2748526,714,2342,1,1013576,17.767400489215,17.7646739867155,2
"873303",951004,"Genola Cemetery","Cemetery","NY","Suffolk",40.8842648,-73.3259503,67,220,26,951004,3.38003113186569,3.38213365866884,2
"123760",160066,"McCain Cemetery","Cemetery","AL","Calhoun",33.8548234,-85.7455202,208,682,26,160066,6.51545474760952,6.5134878676969,1
"360386",408579,"Fountain Bluff Station","Locale","IL","Jackson",37.7006062,-89.4981521,113,371,4,408579,4.40293529019346,4.40558492612173,1
"806239",880130,"Saint Matthew's Evangelical Lutheran Church","Church","NJ","Bergen",40.949265,-74.0176392,9,30,38,880130,2.09028241049589,2.09434729564864,2
"790844",864544,"Ophir Post Office (historical)","Post Office","NV","Washoe",39.2924098,-119.8262972,1547,5075,57,864544,36.2908605737158,36.2884641453165,2
"244823",283193,"Goose Lake","Lake","FL","Pasco",28.3568656,-82.4684858,21,69,18,283193,2.35712697353791,2.35868239121594,1
"697453",770218,"Cow Creek","Stream","MT","Carbon",45.5893892,-109.0409865,1048,3438,1,770218,25.1945741605515,25.193167954453,2
"149356",185954,"Little Gypsum Creek","Stream","CO","Montrose",38.1508245,-108.890103,1622,5321,1,185954,37.9586390927285,37.9558085942795,1
"302280",342018,"Sugar Plum Lake","Reservoir","GA","Grady",30.6990457,-84.3765882,68,223,13,342018,3.40226817878586,3.40246712755863,1
"59730",66876,"Buffalo Church","Church","AR","Craighead",35.7367434,-90.2864875,69,226,38,66876,3.42450522570603,3.42280059644842,1
"524036",584718,"Great Cove","Bay","MD","Dorchester",38.1634567,-76.0318803,0,0,31,584718,1.89014898821436,1.89101260675071,2
"219252",257221,"Bloomfield Campground","Locale","CA","Alpine",38.5379643,-119.8257349,2383,7818,4,257221,54.8810317989771,54.8800325335502,1
"601787",663330,"KRCH-FM (Rochester)","Tower","MN","Dodge",44.1163531,-92.6896329,385,1263,46,663330,10.4514120524794,10.4514030093534,2
